,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100
SAMPLE_346,0,1193,143,1749,524,85,493,200,0,15,0,30,33,30,70,299,544,1374,601,3154,0,0,0,0,0,2112,4401,0,2726,223,961,0,2585,524,7941,1296,1497,229,461,410,1624,1036,1107,296,1062,329,3315,1099,2742,522,0,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,69,0,0,0,0,0,0,0,14,3585,6215,1908,0,0,250,5884,220,223,1385,0,0,0,331,885,5530,5851,1104
SAMPLE_347,0,0,53,622,83,0,173,0,426,189,0,0,0,0,94,57,212,683,468,2273,2407,1060,0,621,31,0,67,0,2686,0,3404,949,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,448,700,226,0,0,0,893,0,1249,2726,32,0,8,0,0,9,0,846,330,265,1396,67,1426,614,0,662,107,0,194,90,89,281,0,51,0,0,0,2501,0,325,109,0,57,0,0,0,0,736,2176,5254,11122,279
SAMPLE_348,0,0,0,1257,269,108,0,648,0,30,0,0,0,0,68,216,400,244,879,654,149,323,0,395,0,539,1791,84,2404,29,622,0,2007,2550,2382,2417,3103,0,520,173,3422,762,1673,831,747,355,0,1615,0,656,32,1906,117,1996,714,1145,626,1138,222,0,465,0,0,300,0,0,314,0,0,16,0,0,328,254,41,0,0,0,0,1388,0,0,11,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_349,1149,207,0,1755,0,84,0,284,0,23,0,16,0,0,0,0,0,627,45,361,202,396,404,1921,0,1542,469,80,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,3738,0,1425,0,824,797,529,0,0,0,246,0,0,0,37,0,84,0,1760,0,0,704,219,3767,1228,0,2998,0,2877,2075,791,25,0,0,1987,436,525,0,3314,0,232,1483,0,541,364,86,8,49,1288,3827,3142,6090,0
SAMPLE_350,0,0,0,0,0,0,0,319,0,8,0,0,0,7,116,245,810,126,0,33,415,409,0,1728,1376,0,0,0,41,1420,2521,589,0,59,171,150,0,0,0,4,156,117,635,0,862,137,3722,0,0,9,34,28,7,38,71,44,0,264,538,338,0,2400,0,0,0,886,0,0,0,20,0,0,0,2534,322,1165,0,0,1,0,0,374,0,0,0,2307,0,511,2873,0,166,0,0,0,0,0,0,0,0,0
SAMPLE_351,0,656,0,362,0,127,0,0,0,0,0,0,0,0,0,0,216,622,0,3843,5841,0,0,0,0,347,1591,0,2787,0,4224,916,2773,2668,2291,1594,1334,942,0,0,0,0,0,0,0,0,0,1080,2700,0,12,0,0,66,1156,111,67,163,740,0,1190,0,1025,823,0,0,1598,691,3742,25,89,0,3421,5530,615,4715,0,0,61,7,0,0,0,94,45,0,1056,247,115,0,11,0,0,2115,901,1464,3181,10036,14446,900
SAMPLE_352,0,0,0,4181,380,528,0,0,0,6,0,3285,2948,0,2182,222,0,0,0,23,0,74,2667,677,0,2461,690,1340,0,0,0,0,1469,1642,0,704,0,0,0,158,1296,2408,0,168,0,846,0,2397,0,509,0,1178,0,3449,201,0,5,6,2118,0,1182,0,150,1988,0,0,0,0,0,233,420,96,11364,400,168,308,413,189,1,0,0,0,413,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_353,0,0,0,3136,364,187,0,98,113,0,0,1750,1462,0,1972,0,0,52,0,15,0,1,0,24,63,642,215,114,0,801,4445,690,1597,1233,594,523,61,0,141,87,282,150,0,0,465,80,216,0,0,0,0,0,0,0,0,0,0,0,8,324,0,3104,0,0,0,2629,1534,985,6252,0,2444,0,4696,0,530,0,2560,3642,3,1277,3367,6,258,0,33,838,3,418,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_354,0,204,0,806,95,177,0,562,0,0,0,2648,2517,0,0,0,0,0,0,0,0,0,0,1458,0,51,529,0,3308,0,1684,862,1686,0,3513,0,0,2009,57,188,1909,435,581,807,107,294,0,22,0,0,0,0,0,0,0,0,0,0,0,425,9,0,0,823,0,1339,0,0,0,30,686,178,4621,0,0,0,325,0,0,0,4525,85,1051,1273,0,2949,397,392,1585,0,401,0,0,0,0,0,0,124,0,1724
SAMPLE_355,0,96,59,797,74,52,0,0,0,0,0,0,0,0,0,0,0,240,0,72,68,14,0,7,0,180,15,27,0,0,238,0,515,259,878,580,1071,0,291,107,1687,479,1525,0,1371,254,5394,939,1414,61,184,572,0,2793,2544,0,0,268,0,0,0,0,0,0,0,195,2662,0,3205,11,38,0,0,2277,934,1714,1500,1281,321,0,0,2869,0,0,345,0,0,0,0,0,0,0,0,0,0,296,1016,5969,6699,344
SAMPLE_356,0,134,27,1900,131,0,216,0,161,0,0,448,939,0,0,0,0,0,0,0,83,142,184,802,1453,1056,1269,0,639,714,4689,0,2842,2067,4745,2564,2355,0,0,261,0,0,65,0,14,331,0,42,13,345,0,298,0,1158,0,0,0,2519,0,0,0,402,0,444,0,458,0,0,0,366,773,85,2126,1888,376,1256,0,0,0,0,0,0,166,0,0,2031,0,0,0,0,0,0,0,0,0,0,0,0,2038,937
SAMPLE_357,0,0,507,1737,732,265,0,1033,0,0,0,421,0,0,1104,516,2623,519,0,169,217,380,472,2273,297,59,0,304,0,1940,9480,1395,3347,3565,0,4224,2110,0,512,189,2763,6233,0,0,0,186,0,2691,204,0,74,768,0,2560,1407,1657,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,49,1091,1406,0,5034,33,245,0,0,0,0,0,0,0,0,702,3607,4389,28
SAMPLE_358,0,671,38,1507,178,380,0,0,1291,293,0,0,0,0,397,92,517,1761,0,764,1171,554,0,873,0,253,86,0,4048,438,488,0,2152,0,0,0,0,104,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,193,533,114,0,0,13,18,366,0,578,2881,329,2823,0,0,4,1,2347,0,283,274,6,1024,0,294,0,0,0,1591,0,970,525,318,419,1067,1286,1830
SAMPLE_359,0,0,0,0,0,34,0,0,92,911,97,0,0,192,347,1310,2934,517,684,1386,735,669,0,660,506,116,1123,0,1963,1041,285,0,0,0,2864,1613,0,0,173,68,789,1542,0,0,1259,261,1541,1012,2610,0,0,392,173,1649,0,0,42,288,0,0,0,0,0,154,0,1189,0,0,0,461,2112,0,0,4838,844,2500,873,0,172,0,3002,0,0,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_360,0,403,203,1591,166,85,171,0,2992,0,0,1796,0,0,1628,1528,340,514,0,200,2196,2082,0,1179,0,246,180,35,11,1114,7778,1925,1938,1317,2,771,0,2712,0,248,600,148,192,19,86,920,0,3022,0,0,81,222,0,1340,0,0,0,0,1938,0,20,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,5110,0,122,0,13,0,449,0,560,0,0,0,247,699,2126,3833,2113
SAMPLE_361,0,7,0,11,4,5,0,48,0,0,0,0,0,0,0,0,1742,377,1323,928,0,127,0,820,1590,0,85,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,913,0,1713,0,3523,0,0,0,0,1794,6,0,1977,0,649,0,1624,486,310,3147,12,0,0,3994,3247,617,1794,0,0,240,0,0,0,428,950,0,3397,0,356,4773,0,707,566,0,2099,1127,1331,2352,10709,8679,15
SAMPLE_362,0,117,10,111,26,14,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,63,89,427,860,0,0,0,2037,261,1047,0,2278,898,1513,2292,1736,0,780,86,639,166,272,0,249,34,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,1549,0,0,0,206,4214,181,1743,149,20,117,31,0,273,1,0,0,2072,3004,39,0,35,8,0,4,0,1,1289,0,0,14,410,760,2681,107
SAMPLE_363,0,0,0,2467,171,155,23,7,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,75,58,0,0,0,0,0,0,0,0,0,5291,1078,2458,0,335,96,2286,549,0,0,40,250,0,2559,0,0,961,0,779,487,0,215,0,2951,967,0,554,0,0,0,0,199,2346,0,1334,533,0,0,4506,4120,678,3063,179,0,88,44,0,1409,0,0,0,484,0,227,0,0,0,0,119,0,35,0,123,1589,0,0
SAMPLE_364,0,1509,503,1404,253,64,126,147,0,0,15,0,0,584,0,2825,2229,394,0,120,260,164,0,915,1071,2017,2189,0,1719,0,0,0,42,0,0,803,0,574,0,0,0,1218,3978,515,405,134,50,51,0,16,460,0,0,14,888,50,1605,1262,334,0,542,0,0,2158,0,0,774,221,1832,0,0,0,5659,9266,1449,5486,325,0,0,0,0,0,2604,4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_365,0,0,0,5945,971,646,0,0,0,247,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,4756,1464,2106,0,0,497,0,691,1020,253,2386,0,0,845,459,4029,2309,0,0,1187,259,0,864,1225,710,82,1812,117,1493,214,13,822,2680,905,0,487,0,8,1133,911,1262,0,0,0,188,332,121,2184,355,712,0,0,0,0,2,0,478,277,209,206,0,1308,227,909,0,66,0,0,0,0,0,0,0,0,0
SAMPLE_366,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,1867,623,3723,0,0,452,1762,561,1903,1325,1952,0,1433,229,2208,938,4317,1127,365,194,0,31,0,3397,0,1081,0,3607,0,322,416,2376,418,0,832,1636,0,1803,0,850,603,384,2361,7,0,0,3303,1944,841,915,3330,2749,5,1013,3047,0,106,116,0,2197,0,616,1305,0,171,57,0,707,4093,2047,1078,0,381,0
SAMPLE_367,0,342,54,3124,263,366,0,306,0,0,0,767,1523,120,0,3322,2512,449,0,158,3008,841,0,1500,2549,483,569,0,2152,0,0,29,0,1680,0,2030,0,0,1233,0,0,0,0,0,739,104,386,216,290,0,21,0,0,380,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,486,2002,794,5620,30,14,0,0,0,304,0,0,386,105,0,0,0,0,10,0,461,0,547,0,269,210,0,1731,6690,7024,2334
SAMPLE_368,179,489,39,1683,148,195,0,760,0,11,0,2934,2434,0,93,0,0,471,0,0,0,113,3163,998,0,2039,590,889,0,0,0,0,399,920,0,438,0,392,0,33,78,20,21,0,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,0,1153,8371,959,0,5683,1097,796,2031,2707,0,1594,0,235,1158,2410,0,838,0,188,2514,0,0,68,0,766,3510,0,2549,20,0,3267
SAMPLE_369,0,0,0,0,0,15,0,1175,2239,1098,0,0,0,260,427,1371,1564,0,0,267,0,0,150,930,1011,0,42,0,409,362,0,0,521,953,546,670,363,645,716,461,4521,996,4460,300,1060,302,1372,1160,581,0,21,8,0,43,1008,0,0,0,2175,0,737,105,97,799,0,0,0,0,0,189,778,321,0,40,469,0,2655,2003,317,0,0,527,830,829,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_370,0,42,52,567,68,61,0,0,2180,1140,0,2202,575,0,1411,222,0,31,0,49,1837,1579,604,1417,0,0,1513,0,123,2689,4254,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,1403,0,1373,0,0,244,1722,343,4464,0,0,0,0,115,218,0,1055,0,483,0,0,2152,220,0,0,569,0,66,977,0,0,0,0,2275,919,2170,4719,7774,11748,45
SAMPLE_371,0,102,92,88,0,55,1988,0,269,1219,0,2192,0,0,0,360,1673,2149,0,631,421,429,248,1756,1411,0,0,0,1411,0,0,4,72,125,49,256,0,0,518,371,1848,2582,0,0,0,0,0,0,0,0,93,1723,111,1354,0,410,6,898,1569,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,857,4764,0,0,268,5,0,125,80,0,0,0,0,0,71,3,3,3,0,0,0,773,2139,8832,10634,134
SAMPLE_372,0,78,71,3184,327,504,0,349,152,70,0,0,0,136,611,2174,1308,220,0,168,759,1008,0,1112,1114,43,1796,0,193,1067,7301,174,2148,41,2873,0,0,0,0,65,1468,3539,0,0,0,99,0,1197,0,648,0,207,14,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,55,0,579,24,540,198,1103,1034,46,0,43,6,0,0,0,0,0,0,86,0,2352,3587,5613,73
SAMPLE_373,0,198,73,1631,308,627,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,77,0,8,0,0,1756,0,0,0,0,0,0,5,3,0,0,63,0,79,0,476,0,369,0,906,0,2192,1153,92,0,53,1024,0,981,0,406,1831,1095,671,0,0,522,23,96,9,3765,81,27,86,9,0,109,0,0,1056,555,0,0,3002,5,450,0,0,279,0,0,0,2949,0,2510,7310,9027,923
SAMPLE_374,0,400,48,286,43,11,0,0,1057,283,0,949,266,67,1108,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,0,0,0,0,158,617,0,1028,1952,0,0,0,112,0,995,0,0,11,0,0,69,0,0,0,1360,175,0,0,1983,0,264,0,588,1100,0,0,1318,5134,594,0,4568,542,4159,125,0,291,0,0,1769,46,0,0,5450,0,311,2185,0,0,0,300,2133,974,1830,4016,7836,9726,3000
SAMPLE_375,0,1033,624,3681,1067,322,1545,0,0,1043,0,0,0,92,2973,3892,2400,0,0,0,0,0,0,0,3571,1447,421,271,0,0,517,0,987,630,2312,1576,3288,1972,0,141,399,95,937,0,1039,150,388,79,0,433,0,956,817,2095,725,0,0,0,20,1264,0,2609,0,1144,0,1409,0,0,0,0,0,0,5709,5233,0,2332,0,929,0,1219,241,178,86,0,343,5652,0,0,0,0,0,0,0,0,1256,0,188,0,0,921
SAMPLE_376,0,0,0,1349,302,59,0,0,0,0,0,2110,1053,0,110,391,532,416,0,208,435,254,0,1019,705,320,170,548,0,0,478,0,719,485,1584,1041,1172,0,22,8,110,0,588,0,624,152,2330,848,0,250,0,1020,0,4829,299,871,68,1995,251,0,522,137,0,849,0,0,0,0,0,0,0,0,0,3904,542,2596,0,0,246,97,0,186,0,0,0,282,0,15,0,239,0,369,0,456,1596,0,0,0,0,0
SAMPLE_377,0,0,55,2100,149,155,0,173,0,0,0,2085,706,0,0,0,1089,243,0,0,0,0,17,75,51,2288,391,339,3167,3500,17664,3074,3616,381,8,160,0,82,141,53,943,2039,0,0,0,287,0,3892,2977,0,0,0,0,11,2925,6,173,2614,666,0,0,2458,0,766,0,180,8,0,72,0,0,0,4388,0,0,0,0,0,221,0,0,65,337,899,49,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_378,963,270,37,0,130,313,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,309,465,3754,171,2799,3572,1574,3400,433,0,1643,324,2551,3351,0,503,45,52,99,0,0,685,0,1423,89,1183,0,0,0,971,1383,0,0,760,0,949,28,2120,0,0,1553,0,3160,1165,0,1737,177,2087,0,0,231,0,0,1972,0,0,0,8587,0,663,0,0,0,0,0,183,482,0,0,82,0,1892
SAMPLE_379,0,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,90,0,68,2767,7953,1292,1456,0,0,0,23,287,0,27,222,101,833,0,1064,222,4506,0,0,592,139,1127,322,4101,0,2174,0,1852,800,0,946,1304,0,679,0,100,0,0,0,642,82,0,4103,0,0,0,0,1069,0,0,0,5411,0,0,0,406,0,115,2269,0,127,0,0,502,2517,2450,1566,7124,8658,39
SAMPLE_380,0,1182,0,3461,403,269,0,0,0,0,0,48,0,0,810,134,703,2341,728,2956,0,0,0,0,0,0,0,75,0,0,730,0,1207,0,4359,400,980,0,0,8,0,1818,0,0,1145,279,1192,2038,2922,0,0,42,2,0,0,0,0,0,0,0,0,0,306,2841,2151,0,55,0,0,0,0,0,14558,222,0,0,6517,6997,0,1946,859,0,1343,3058,736,0,70,16,0,0,19,0,0,0,1587,0,302,183,0,1070
SAMPLE_381,0,0,0,0,0,0,0,0,0,0,0,1208,2114,0,1646,354,1549,2608,502,4783,3963,1727,0,2147,2364,567,0,372,0,0,960,0,1495,565,4165,997,397,2547,659,699,5115,3612,878,2433,416,288,160,0,0,964,0,671,0,3155,0,0,0,0,1509,0,129,1534,0,4229,0,0,3421,0,691,707,1284,227,8568,2298,1093,2602,0,30,0,0,4099,20,1659,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_382,0,0,0,0,0,0,0,808,0,0,0,548,0,83,683,2260,1553,0,0,1247,3009,0,1909,0,539,0,0,222,0,1904,7966,416,4225,1703,0,2827,0,1741,0,190,1262,377,5820,392,1167,242,0,0,0,42,0,54,0,361,434,518,1021,1072,199,0,0,1467,0,1246,0,0,1537,328,4850,0,0,0,3292,7429,1307,5372,2199,728,22,2,0,0,944,851,88,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_383,0,0,0,782,0,106,0,0,0,0,0,0,0,0,0,0,2495,606,0,179,237,380,559,2301,4181,0,70,0,42,1008,0,64,739,0,3014,0,0,244,0,118,182,0,0,0,0,0,0,0,0,2200,0,430,40,251,0,0,0,238,0,0,0,0,0,1655,1600,0,0,0,29,7,0,0,4268,3481,542,2856,736,792,0,737,3587,2387,274,724,0,126,0,42,0,101,0,306,0,0,0,0,0,753,0,0
SAMPLE_384,0,0,175,2164,204,0,0,493,44,0,0,806,0,0,1561,393,1101,3856,0,1072,1141,251,0,190,0,1024,575,0,330,0,5729,1489,2140,1618,1266,2690,180,0,214,31,645,141,0,0,39,301,0,596,0,66,0,420,0,746,1837,674,2205,1953,0,0,0,276,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,161,123,2626,0,11,0,1,3561,68,478,0,0,0,0,0,0,0,0,21,93,124,0
SAMPLE_385,0,251,68,210,116,18,0,2018,0,1092,0,747,207,0,516,0,0,28,0,144,8129,2946,0,4045,0,0,306,634,537,0,753,0,1987,3690,0,1831,0,0,25,18,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,30,0,3933,216,0,0,4328,0,355,0,187,0,0,0,0,0,0,0,0,0,0,0,1020,0,1141,288,0,929,888,0,894,0,133,2067,0,421,0,1123,0,36,0,572,3410,3150,1651
SAMPLE_386,0,1290,277,429,176,44,1189,0,899,617,0,2565,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,0,801,0,247,0,2425,3219,2907,3234,1798,1912,879,753,3097,2604,0,0,14,803,0,732,1509,397,0,1191,333,817,0,10,552,1659,0,0,0,175,0,1773,20,1608,0,0,0,0,0,0,5374,0,0,0,0,0,0,1018,0,0,1319,1687,2,6025,0,572,1868,0,169,26,307,0,0,1130,3513,3075,5196,1415
SAMPLE_387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,71,524,0,728,0,2645,280,629,75,0,15,93,96,149,149,76,206,0,0,0,117,0,133,0,185,1286,1,0,0,136,0,261,0,0,3096,669,0,893,519,2392,7,0,0,12947,76,237,0,0,0,0,108,0,1638,1102,1206,658,0,57,11,0,0,0,0,9,57,18,1984,3201,5279,7085,16
SAMPLE_388,0,77,54,0,122,380,0,0,2050,2364,0,2000,558,305,964,3466,0,61,0,48,1137,1155,0,747,0,0,78,0,48,1342,5300,641,2685,2379,2352,1918,2359,3309,0,566,3288,810,1222,62,493,188,965,1200,0,358,0,1195,0,0,0,0,0,0,519,34,0,0,0,164,0,0,0,383,4212,0,0,0,421,5529,714,6567,493,0,132,62,0,1826,599,0,0,0,0,0,0,0,0,0,0,0,0,0,400,210,550,59
SAMPLE_389,0,164,82,1992,316,93,0,723,0,1112,0,306,163,0,13,60,20,8,0,136,100,93,0,71,87,3406,2442,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,73,111,40,0,0,0,137,2266,0,0,1967,0,46,0,37,34,0,0,1138,4555,1375,0,4484,1683,4956,939,0,462,0,0,0,0,0,0,0,1085,139,0,107,0,220,0,0,0,173,537,470,788,173
SAMPLE_390,0,73,15,784,71,66,0,1005,0,0,0,0,0,432,1252,4310,2723,1555,0,454,0,1370,0,1745,2340,302,1040,0,2199,0,4336,1497,1035,270,83,511,0,0,681,157,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,59,0,0,0,0,0,1578,0,454,0,0,0,0,0,0,3606,0,685,0,2231,2250,36,0,2415,0,2258,4068,0,644,0,201,3342,0,185,90,0,37,18,1345,4042,4036,4979,156
SAMPLE_391,0,646,128,2097,210,109,196,102,0,0,0,155,305,0,86,342,1524,291,0,0,0,0,0,0,0,745,447,0,1172,1273,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,181,0,177,0,89,0,1015,41,0,12,202,0,1456,0,1323,5127,575,7486,11,141,0,2799,1050,154,1036,0,0,512,0,0,0,806,0,0,3551,0,123,0,0,0,0,0,0,921,710,179,1279,0,715
SAMPLE_392,0,1,1,4,7,0,0,1156,0,16,0,1660,596,0,2,4,49,70,0,90,0,684,1594,819,0,0,0,8,0,467,4519,260,1617,629,1977,1034,1630,0,197,40,391,263,789,1486,90,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,1841,1264,8084,169,3557,1492,4729,0,533,3371,793,0,86,0,0,0,1977,3363,0,0,0,0,0,0,0,0,0,0,0,630,1940,4462,6369,2
SAMPLE_393,0,0,0,0,70,9,561,36,2051,586,341,0,0,0,194,511,283,398,0,132,255,699,759,2612,0,0,0,0,0,40,0,0,3805,553,4234,1071,1902,0,212,70,1429,2836,0,0,0,174,0,61,0,0,0,0,716,316,0,0,0,2123,0,0,0,1029,0,0,0,990,1055,386,3948,0,0,0,896,5087,1317,4435,0,14,13,39,0,1147,0,0,0,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_394,0,0,0,188,0,9,0,0,0,0,0,459,301,0,6,38,0,56,8,23,3620,1863,1726,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,689,116,311,46,0,177,271,400,0,1835,0,2672,16,2596,19,0,0,55,0,893,0,189,3666,346,6104,0,0,0,0,3402,401,2940,0,0,0,1,1269,5225,173,0,2810,0,0,260,813,0,208,0,0,0,109,0,751,0,0,0
SAMPLE_395,0,0,0,0,0,0,594,893,0,11,0,95,21,0,68,255,1400,295,0,172,0,1485,0,1337,995,0,0,0,0,2990,12004,2408,3444,2577,506,1147,154,0,0,27,256,90,1145,0,1233,164,1484,0,0,0,0,0,0,0,107,0,99,93,0,0,217,0,0,837,0,0,0,0,0,92,0,0,2637,4016,1289,3108,502,712,0,10,0,2462,1414,1447,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_396,0,181,183,623,106,144,0,0,0,331,0,0,0,10,0,0,0,0,0,0,0,65,1376,504,0,0,304,0,1576,1981,3667,687,850,0,421,0,0,1488,315,450,1772,910,2143,799,1179,269,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,210,0,0,0,0,0,5753,1090,3647,0,0,0,10,1017,1402,145,0,4,804,1,235,0,80,0,188,0,218,148,2775,998,5806,6223,234
SAMPLE_397,0,45,21,666,96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,1089,0,568,36,0,0,633,1258,35,570,0,2344,681,295,1620,369,443,82,0,0,0,296,0,514,0,1102,19,725,1380,0,0,0,2088,0,0,569,0,2220,592,0,1121,158,2384,202,2915,271,10673,4743,606,5056,0,94,168,519,0,2021,1409,3905,0,0,0,5,0,67,0,108,529,0,41,0,5,0,0,147
SAMPLE_398,0,11,0,32,0,1,0,0,0,0,0,1145,0,0,68,56,68,13,324,996,475,328,868,385,0,0,1844,0,1000,622,9521,1393,2443,1304,104,0,0,0,160,0,598,1367,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,981,12,0,26,2119,0,522,250,2041,793,0,27,173,0,260,393,0,178,0,374,2,0,27,0,620,295,0,0,0,31,0,0,0,0,948,1523,6322,14
SAMPLE_399,0,1285,321,149,111,8,0,0,2751,842,0,156,0,0,1395,0,0,0,179,105,0,8,39,90,0,0,0,0,0,1389,3343,538,839,0,529,0,153,4125,0,500,1002,517,0,0,0,111,0,1183,0,0,0,0,0,979,36,0,1,38,2487,0,933,0,1287,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1856,0,0,2839,109,290,0,0,376,0,495,760,292,3855,310,1656,5191,3445,2455
SAMPLE_400,0,0,225,3712,706,217,3849,15,0,0,0,1628,719,61,1094,3742,2750,681,0,437,986,534,0,1308,2344,2094,1000,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,141,0,0,0,0,0,0,0,858,0,272,0,47,0,0,0,186,3318,154,0,222,465,0,2720,2307,68,9,0,96,2088,3518,58,0,0,0,0,19,0,68,0,803,2960,948,0,2401,0,2474
