,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100,TAXA_101,TAXA_102,TAXA_103,TAXA_104,TAXA_105,TAXA_106,TAXA_107,TAXA_108,TAXA_109,TAXA_110,TAXA_111,TAXA_112,TAXA_113,TAXA_114,TAXA_115,TAXA_116,TAXA_117,TAXA_118,TAXA_119,TAXA_120
SAMPLE_290,0,0,0,0,0,0,83,72,0,0,0,0,0,7,0,956,0,0,0,392,0,808,0,0,331,0,0,484,0,0,1726,789,147,0,0,554,2180,0,1178,0,65,0,38,0,0,0,110,13,0,0,2453,2903,0,0,0,350,0,0,627,0,0,0,0,786,162,642,23,0,0,0,509,1430,556,0,0,48,0,0,107,0,670,0,0,124,44,3041,210,937,275,0,0,0,4247,0,0,0,0,0,789,0,0,0,120,0,0,0,0,0,0,0,4662,330,619,0,0,175,3067,1436,0,3875
SAMPLE_291,1574,0,0,0,830,0,0,0,0,0,75,0,1206,42,0,399,2169,0,0,0,0,42,0,31,53,0,0,664,0,324,4917,136,0,0,0,190,3001,0,403,0,0,1054,377,0,0,646,0,0,3383,0,1172,3086,2074,545,0,138,1892,0,1,0,0,0,23,0,0,2024,0,0,41,838,103,25,1214,212,0,0,0,319,0,1120,290,0,521,1304,3060,0,900,3834,0,0,0,0,370,0,160,59,1087,0,0,0,0,0,2472,1825,0,67,58,0,0,0,3016,3240,534,0,0,0,125,3588,0,0
SAMPLE_292,0,0,0,0,518,0,0,12,0,0,0,0,16,258,0,75,0,3,0,24,0,267,0,0,0,0,1444,581,0,1254,0,0,0,0,0,297,35,0,704,0,0,0,1146,0,2589,1439,47,45,112,33,146,0,1001,783,0,0,1945,0,398,927,0,37,1075,51,189,0,127,0,0,0,0,0,700,0,0,0,0,0,141,284,488,0,0,0,75,438,52,4489,0,57,35,66,215,322,0,0,1264,0,90,0,0,0,42,0,351,0,0,0,0,0,0,99,0,0,0,0,120,2114,268,1957
SAMPLE_293,0,0,0,0,2012,3541,12,0,0,2074,178,0,1293,1511,0,1116,0,0,0,935,0,1463,0,910,0,0,0,2330,0,802,0,74,424,0,0,183,0,0,0,0,0,2364,339,0,1489,522,0,6,352,0,0,0,0,334,0,339,0,0,46,0,0,0,1137,47,3395,479,0,0,0,2112,0,245,1794,14,0,0,0,0,0,2174,0,0,0,891,0,0,342,1724,0,0,0,0,4906,0,532,0,627,0,0,0,0,0,307,0,74,574,0,0,0,850,1560,2721,1150,0,0,3405,2322,0,0,0
SAMPLE_294,0,0,0,0,271,355,403,674,0,0,469,0,0,827,622,341,58,0,0,0,0,0,713,0,1591,0,864,289,0,0,1403,0,94,0,0,1635,1249,0,0,0,508,0,15,625,0,7,3260,0,2228,0,0,1389,0,225,0,7,138,950,0,613,0,139,0,166,0,769,162,11,0,0,365,0,0,4,44,5285,0,0,133,0,907,0,2184,1440,184,1190,0,519,955,0,0,0,0,0,42,0,2919,0,227,0,0,0,1519,291,0,78,44,0,0,0,3176,0,0,0,4126,591,0,371,0,808
SAMPLE_295,1369,0,436,0,1378,2024,7,0,0,304,0,0,0,0,188,599,0,0,0,0,0,0,406,0,36,0,1345,2853,359,472,0,0,0,0,638,0,0,23,974,0,2416,43,693,0,0,0,3935,189,76,0,3417,5035,1875,0,477,0,287,0,136,0,0,77,0,0,0,711,27,0,0,1623,221,589,0,462,0,0,0,0,1032,0,1814,0,0,665,209,2089,9,4398,0,0,0,0,4786,0,0,0,0,0,0,0,1238,0,93,0,0,34,0,0,0,0,5476,41,949,317,0,0,0,2248,0,566
SAMPLE_296,717,0,0,0,12,0,0,585,114,0,1715,0,283,1333,0,429,0,0,0,725,0,3141,3,661,2516,0,914,4,0,0,2492,0,68,0,302,1571,1730,0,466,0,0,153,34,19,0,0,316,706,569,0,685,1723,0,742,0,0,0,0,280,312,0,36,0,1598,1689,643,258,0,0,2588,0,308,2037,8,636,798,0,418,0,309,228,0,874,1075,1314,2528,1742,3252,0,0,548,0,0,620,2330,22,0,0,0,0,0,0,433,0,0,80,0,270,0,0,694,162,2153,379,0,0,521,1638,0,1538
SAMPLE_297,3331,0,350,1890,2402,0,88,18,49,0,514,0,0,786,0,156,0,0,0,0,1155,694,1009,0,0,0,852,4762,0,574,0,1154,827,0,0,1274,0,0,0,0,0,0,3,0,0,0,54,831,3486,2494,1936,2690,0,693,0,0,2437,831,99,0,0,0,581,1846,0,0,0,0,0,0,0,705,1169,0,0,0,0,126,172,0,1665,0,10,0,95,356,319,2795,303,0,9,30,2389,0,0,0,3528,0,0,0,0,0,2766,215,30,0,0,35,0,0,0,39,953,477,0,0,499,0,0,420
SAMPLE_298,0,0,0,0,25,169,0,213,169,1677,0,0,0,8,326,976,0,0,0,0,0,191,334,839,35,385,55,70,0,0,0,1703,0,0,0,1120,2175,0,1789,0,0,30,1095,0,1283,0,667,822,0,0,0,0,1844,368,0,0,0,591,1254,2594,0,720,0,0,0,257,71,2,144,3122,17,3808,329,0,0,864,0,0,944,0,241,0,0,1255,60,0,53,204,1018,0,761,0,0,0,0,0,0,0,114,0,1000,219,0,544,10,53,0,868,0,1951,0,548,0,148,0,780,0,369,0,1166
SAMPLE_299,0,0,0,0,57,2680,0,0,160,0,448,434,0,51,0,444,0,0,0,50,0,44,0,0,0,0,124,57,0,313,0,144,26,454,0,647,152,0,2594,0,2087,0,16,0,0,515,0,0,0,0,510,1207,2301,16,0,0,0,0,411,0,0,20,211,39,175,279,115,15,0,611,0,29,369,0,0,1207,0,0,0,334,0,0,0,0,0,2483,0,435,0,0,235,0,1428,0,1680,0,1320,0,1251,0,0,99,0,0,0,21,0,0,0,0,347,190,350,0,0,1833,224,0,0,311
SAMPLE_300,0,0,0,0,0,0,964,1593,283,0,36,0,305,0,0,393,0,336,0,293,0,0,464,38,0,0,1146,0,0,108,0,1944,0,0,0,509,0,0,534,0,0,0,36,0,0,14,630,285,0,1170,3987,3050,0,0,0,10,0,0,668,134,0,0,0,1186,853,0,139,272,0,955,0,1046,2223,0,815,1091,0,0,108,0,327,0,73,882,699,0,59,288,0,35,741,118,9531,220,0,0,1416,0,1054,0,0,0,0,0,133,0,0,224,0,0,0,270,0,402,0,1472,0,361,374,1949
SAMPLE_301,0,0,0,0,1408,288,0,1853,881,0,0,0,807,1474,0,162,0,0,0,142,0,1612,0,609,0,0,1325,2451,0,564,0,2075,0,0,163,244,0,0,0,0,0,2501,0,0,0,0,969,885,165,13,5700,4422,0,0,65,0,102,0,0,0,0,0,219,5,669,597,32,47,0,0,17,407,1364,159,0,137,0,0,0,41,30,0,13,0,0,394,1054,3753,0,0,2289,3844,7368,6974,0,317,2693,0,0,0,0,321,37,0,1562,0,1062,0,0,0,2708,0,5250,156,0,0,0,0,0,235
SAMPLE_302,37,0,0,0,0,0,634,2357,1420,207,694,0,1420,0,0,1727,1027,0,0,0,0,28,108,216,2257,405,2263,0,0,0,2902,0,575,0,0,72,2517,0,0,0,0,79,16,1003,0,0,1570,13,740,0,1080,12,0,0,0,0,0,0,315,310,0,1585,209,0,0,0,138,0,0,0,12,0,12,0,44,2035,0,0,326,1487,697,308,0,2486,1385,0,44,312,0,0,6,0,0,3933,0,0,0,0,102,0,0,0,395,0,33,101,0,1149,0,0,0,0,0,0,0,120,16,367,0,1854
SAMPLE_303,2427,0,0,0,1320,158,0,317,0,62,145,0,0,0,16,526,0,0,0,99,0,683,564,0,0,0,821,2960,0,279,2002,0,80,0,0,1435,2997,89,0,0,0,0,44,333,0,0,0,0,0,0,2665,1423,0,764,0,0,1174,578,722,0,0,420,0,899,767,1408,0,11,0,0,0,0,449,105,0,78,0,0,266,2003,1592,0,0,49,0,240,1359,2423,313,0,74,0,6653,1021,0,1447,0,0,311,0,0,0,0,0,0,3,41,762,0,0,3097,0,0,0,0,0,0,140,0,4364
SAMPLE_304,0,0,0,0,1088,221,455,872,0,0,115,0,0,698,62,411,0,0,0,67,0,1768,0,0,0,235,264,1845,0,956,2105,39,0,0,0,18,683,0,0,0,0,0,219,1230,84,0,3917,11,0,0,1512,3977,0,1251,0,0,0,0,370,0,0,0,0,43,550,246,167,43,0,236,0,287,1483,142,0,0,0,0,0,0,0,0,0,1204,14,0,409,144,2411,0,76,0,1932,448,412,0,0,0,0,0,0,0,0,0,78,48,1214,462,0,577,8564,1391,231,0,0,0,223,0,0,1005
SAMPLE_305,0,0,0,0,214,156,537,0,3135,0,0,287,0,20,194,0,56,0,0,592,0,0,640,0,298,0,324,381,0,114,3452,0,35,0,0,2235,978,0,2973,0,1978,0,0,261,41,418,2004,4,0,0,0,2966,0,0,0,140,79,0,541,0,78,0,125,840,1444,780,104,149,0,2537,1,456,524,0,0,270,0,0,581,1329,79,0,0,3614,0,1849,0,1146,1577,0,4657,4183,1121,3160,0,0,2932,0,510,0,0,0,0,1901,0,161,0,0,0,0,0,0,0,1082,35,499,827,1498,0,3305
SAMPLE_306,0,0,0,0,135,343,19,2334,0,189,207,0,0,0,241,0,0,0,0,0,0,807,0,0,0,0,423,502,44,37,3081,0,0,0,0,170,1069,0,0,0,0,14,0,0,0,0,3034,0,0,1470,1130,1901,559,245,0,0,0,0,127,321,0,0,0,0,0,983,56,0,0,1691,0,198,472,0,289,3263,0,0,32,2313,772,0,27,2467,155,4040,196,1525,735,0,334,5,1590,979,464,0,0,0,203,0,1495,158,0,0,0,0,0,1141,0,916,3310,0,22,91,0,384,231,815,0,977
SAMPLE_307,480,0,0,0,453,4476,0,433,0,401,0,1507,672,0,0,154,966,0,0,0,0,27,1297,1541,45,0,2021,791,1667,0,142,0,726,0,0,453,357,0,0,0,0,0,0,595,0,1110,599,15,211,0,1560,3130,0,0,0,0,13,366,2875,1156,0,1212,38,129,0,0,96,0,0,0,1258,702,1255,486,0,895,0,0,619,760,253,0,0,0,1413,0,0,2803,258,0,0,0,2442,0,0,1522,6155,0,1444,0,522,0,6,416,202,0,24,0,0,665,0,1509,2146,740,67,5598,157,0,0,966
SAMPLE_308,107,0,0,0,817,0,0,2213,0,0,313,0,0,0,0,126,0,0,0,219,0,0,0,62,0,0,0,3319,0,1146,0,0,0,0,0,34,0,0,0,0,234,0,647,1033,0,0,0,472,2270,90,0,1224,1266,0,0,0,0,0,59,0,0,1678,0,0,16,0,1,814,0,366,0,112,65,0,961,288,0,0,106,262,1940,0,0,0,0,2594,0,344,3354,0,26,2,82,0,318,0,0,0,1859,0,430,0,1759,0,10,0,0,0,0,435,2433,0,135,0,0,0,5,770,0,296
SAMPLE_309,0,0,0,0,229,1779,0,87,0,0,0,255,0,12,0,0,1855,0,0,36,0,2005,121,0,0,0,486,3,45,35,972,256,0,0,0,87,0,0,2092,0,0,0,0,0,0,0,343,0,3733,0,3942,890,0,594,2356,0,46,0,2387,0,0,1209,0,389,431,392,9,279,0,26,424,0,1464,2,0,33,0,0,0,0,0,0,0,2233,1661,0,460,940,0,0,745,0,7887,0,0,21,0,2644,0,0,995,0,812,0,15,0,0,1068,0,0,2141,4,158,921,0,0,0,0,1104,2194
SAMPLE_310,2390,0,0,0,355,14,14,1755,974,0,662,1036,146,80,0,0,0,0,0,0,45,1014,0,0,0,0,620,0,0,0,1776,0,0,0,0,51,0,356,0,68,754,478,159,1005,0,0,1379,182,0,0,1444,3940,0,31,0,8,180,0,488,0,0,0,0,327,0,0,0,0,0,2017,392,155,1071,11,0,0,0,0,0,0,41,0,0,922,31,1151,237,1966,838,0,0,0,1869,2499,1505,0,0,0,665,0,0,0,0,0,1482,0,0,894,0,0,4871,965,1811,0,2058,0,56,34,0,0
SAMPLE_311,0,0,0,0,266,0,0,3488,0,0,0,28,777,204,307,465,0,1,0,0,378,1359,120,0,0,0,699,281,1036,187,0,152,344,0,0,823,0,0,0,0,520,143,0,906,0,0,309,0,64,0,2485,3344,0,77,0,0,341,1828,2545,43,0,512,0,0,0,0,0,0,0,1,212,29,1195,0,30,2,0,10,337,94,87,0,252,1409,0,300,0,1771,412,0,55,0,4126,2087,0,0,775,529,0,0,1384,0,0,260,86,70,22,245,0,0,6300,197,259,0,4106,0,294,266,0,2914
SAMPLE_312,0,0,18,0,187,1965,921,154,126,0,0,0,0,130,0,0,66,0,0,0,264,178,0,0,0,0,0,120,1759,301,0,18,0,0,0,302,0,0,3044,0,20,0,1266,0,0,1306,537,0,47,64,2392,57,0,832,0,0,0,0,147,0,0,643,22,117,0,244,6,765,0,0,0,0,2405,9,0,29,0,0,0,1650,42,0,0,1141,1541,1686,53,1072,1381,0,306,408,0,0,0,0,1154,0,0,0,0,0,31,699,0,0,0,161,0,0,0,1208,2212,0,0,519,161,805,0,806
SAMPLE_313,0,0,0,0,842,25,248,0,0,0,0,0,0,1,0,285,0,0,0,0,0,49,67,0,0,0,1718,611,0,1,479,0,0,0,0,0,0,0,0,0,201,0,0,274,0,0,0,0,0,0,4058,3526,1606,0,0,0,268,0,2040,0,0,504,2,123,0,499,0,92,0,1900,0,75,324,14,818,33,0,0,23,1278,0,5,0,904,26,692,23,187,1785,0,60,0,5366,0,0,22,0,0,0,0,425,0,24,165,969,119,0,710,0,1179,4772,835,0,191,0,0,54,2043,0,0
SAMPLE_314,782,0,0,0,1234,97,48,2997,0,1682,0,895,0,23,0,1387,0,0,0,0,0,41,0,0,0,31,1052,2344,0,0,0,0,74,364,0,1229,0,0,1081,45,833,1531,0,528,0,0,338,640,0,0,0,7109,2623,1295,0,0,190,0,0,0,0,622,0,0,0,1296,222,211,0,186,8,0,879,13,0,604,0,1343,0,0,0,0,21,4642,0,0,9,2601,2847,0,0,0,0,2457,0,1036,0,0,0,0,0,0,0,30,0,194,0,0,0,0,6805,0,1043,116,0,0,0,51,0,46
SAMPLE_315,0,0,0,0,242,0,0,0,0,1,35,94,0,1281,0,1172,36,0,0,411,0,1595,123,0,0,0,1503,326,38,12,0,0,0,0,0,1638,1444,0,0,0,3058,3,0,681,0,779,0,0,35,4,2725,4435,733,287,0,0,0,3669,0,0,0,0,0,0,312,0,331,37,0,0,0,283,1249,189,0,3897,0,0,352,49,60,0,0,0,2313,431,910,3440,0,692,69,148,4652,0,87,0,1366,0,3300,0,0,0,24,0,0,0,0,1015,0,0,5260,0,0,196,0,2079,1351,0,0,2177
SAMPLE_316,1012,0,0,0,279,44,776,2198,132,582,0,0,0,434,0,0,0,0,0,853,0,576,0,0,0,0,495,1026,0,0,1608,0,0,0,0,300,3461,0,861,0,0,0,0,15,0,0,563,0,0,180,2972,1213,2706,426,0,118,511,0,0,1611,0,0,2269,0,272,737,24,88,0,0,0,978,970,23,0,75,0,0,0,281,50,0,0,198,875,248,152,1593,0,120,1303,1337,4421,1833,0,466,3247,0,0,0,0,188,0,270,0,0,0,27,0,149,1021,0,22,58,0,0,725,0,0,1969
SAMPLE_317,0,0,0,0,46,2290,0,194,0,122,259,214,2072,12,0,2035,0,28,0,0,27,566,17,0,0,1087,2671,48,0,0,535,0,37,0,0,154,0,0,0,0,0,0,366,1242,0,0,1029,137,0,0,2051,4098,3477,0,168,28,0,0,2017,296,0,519,0,0,0,1227,428,0,0,643,79,0,0,5,0,1219,0,310,20,0,295,0,0,2016,0,443,126,1681,4990,0,0,0,5226,0,505,0,0,0,861,0,0,0,0,0,1350,156,0,925,0,803,1277,2493,0,896,1364,1330,0,0,0,855
SAMPLE_318,1070,0,124,0,279,579,0,30,0,181,1239,0,537,12,0,2738,0,0,0,115,0,2882,0,0,0,0,1157,1003,1708,969,6719,0,0,0,0,871,2881,0,1089,0,67,151,0,0,0,970,0,532,0,0,0,0,8105,618,0,0,596,329,0,0,0,0,69,0,1057,0,0,0,0,0,0,494,2634,115,2964,4251,0,0,0,0,0,0,0,3162,1493,1172,2110,3897,2358,0,1943,0,0,169,1198,0,4789,0,0,0,0,0,0,0,0,638,0,0,0,312,0,0,621,0,0,755,349,1359,4223,2361
SAMPLE_319,0,0,0,0,988,1290,0,54,0,0,209,0,0,954,0,473,1040,0,0,105,353,863,0,0,0,0,0,0,0,785,0,1584,0,0,0,327,0,0,2771,0,0,0,0,0,0,0,0,0,0,0,4970,1732,0,0,0,31,0,0,684,2116,0,631,0,0,851,0,199,537,0,1671,0,2478,3327,0,0,2612,0,0,752,753,690,0,0,0,2054,0,895,980,131,0,0,0,6283,378,785,306,2640,0,0,0,27,0,0,0,0,45,0,1385,0,1219,790,0,1275,0,0,0,884,0,0,866
SAMPLE_320,0,1676,0,0,0,0,0,0,3082,430,1104,0,1914,39,7,337,0,0,0,2,61,45,576,0,0,0,127,0,0,0,0,0,7,0,0,21,0,0,50,376,0,0,268,0,0,0,0,72,0,0,1649,2621,0,29,0,0,0,0,2288,3487,0,0,0,639,7,0,394,716,0,62,270,0,49,38,0,0,0,0,377,0,0,0,0,1654,1861,0,518,427,0,119,4540,0,2582,0,0,0,0,0,0,17,0,1052,0,0,0,108,30,881,0,0,3401,0,0,1175,3586,0,182,0,66,3235
SAMPLE_321,0,0,0,0,0,2036,0,359,1337,1243,1336,273,0,0,0,36,1498,0,0,0,0,0,0,0,0,0,363,0,44,0,0,0,0,0,0,68,0,0,0,0,2541,0,95,1564,79,0,1204,0,4166,1669,3994,2498,0,0,12,0,558,0,1500,929,0,0,0,0,0,645,101,607,0,1107,21,0,318,0,137,1055,0,0,0,1571,417,0,2630,0,0,1110,0,1194,0,0,895,1307,0,1516,0,0,408,0,1062,0,0,82,453,0,14,0,0,1070,0,0,5243,261,1660,54,70,303,22,104,0,0
SAMPLE_322,0,0,0,0,0,778,0,413,2267,0,0,0,0,170,0,64,0,0,0,9,21,0,0,0,0,0,2344,503,160,58,927,1187,0,0,0,1194,0,0,0,0,3926,1548,0,428,0,314,1882,0,1362,0,737,1863,0,80,280,0,0,3106,26,0,0,0,0,0,106,0,51,0,0,0,658,445,365,145,0,2813,0,0,67,1103,805,0,52,0,295,495,0,2330,2395,0,3604,0,0,927,0,0,0,0,3047,0,0,644,1011,0,0,24,1498,408,0,0,1989,811,0,0,3979,1970,0,0,0,225
SAMPLE_323,0,0,0,0,281,1297,449,0,232,0,42,0,64,1269,0,392,135,0,0,0,0,2892,618,0,74,0,545,140,961,1471,2406,1228,0,0,45,0,1238,0,0,0,1838,0,0,0,0,177,0,815,39,33,2916,3827,841,721,1332,0,0,0,2378,0,0,0,279,0,0,632,15,0,0,0,165,818,2073,11,0,45,0,0,293,1,12,0,0,1153,23,0,228,1711,187,0,380,72,0,4000,0,0,0,0,4117,0,574,0,12,0,1,0,0,0,0,0,4792,931,0,311,0,1421,2077,0,0,2349
SAMPLE_324,0,0,0,0,311,255,0,0,0,1488,0,0,0,145,0,211,0,0,0,32,26,1588,122,23,241,0,2513,322,0,760,0,0,666,403,0,876,0,0,2526,0,62,0,0,1474,0,0,0,0,0,0,2151,4256,399,54,0,233,1837,0,36,1410,0,865,0,0,293,316,0,146,0,1353,0,1043,1001,76,0,0,0,0,286,0,232,0,0,496,24,911,1334,1389,827,0,0,0,1907,0,0,0,0,2268,1442,0,326,0,0,1124,0,0,0,256,0,0,7769,0,82,311,0,299,314,932,0,0
SAMPLE_325,1025,0,0,0,975,894,0,46,0,0,24,340,1395,203,0,1294,0,0,0,27,0,1559,383,0,25,0,0,439,0,0,0,1423,4,0,0,0,0,0,0,0,3040,0,0,0,0,0,43,0,0,0,3553,8394,4372,13,0,0,0,0,0,0,0,0,1212,0,237,0,113,850,1457,0,202,1846,933,32,0,413,0,0,1363,118,113,0,21,0,814,1255,1193,237,0,0,45,0,4184,0,30,0,0,0,222,0,0,0,725,0,0,0,0,824,0,0,4515,31,0,0,0,0,1605,0,0,131
SAMPLE_326,0,3216,0,0,582,0,19,2375,821,1091,366,0,0,486,0,1604,0,0,0,519,0,524,0,0,0,0,1156,0,12,1,1322,315,0,0,0,0,578,0,5268,0,0,350,142,0,0,0,2262,116,0,136,3498,4333,2583,0,0,10,0,0,165,0,0,0,0,236,1036,0,78,80,0,142,0,1323,3354,0,0,839,0,0,711,0,0,2330,531,618,53,0,0,713,278,0,2524,37,4906,321,0,0,0,0,0,617,0,0,0,718,436,23,0,62,0,103,507,973,555,0,0,0,0,0,0,178
SAMPLE_327,0,2722,0,0,156,531,30,0,0,14,0,0,0,0,0,667,628,0,0,0,0,0,101,0,0,0,25,289,0,62,0,2168,34,0,0,256,0,27,10,0,810,0,0,0,0,0,268,2,5462,0,1683,1304,0,50,0,0,135,175,2020,0,0,0,0,0,0,14,0,9,0,468,12,0,183,63,0,55,0,0,408,1013,1590,0,0,707,0,0,0,80,572,29,0,0,2338,0,0,0,0,0,478,0,215,0,1925,552,0,39,932,422,0,870,2872,704,1413,114,0,187,69,0,0,0
SAMPLE_328,3012,0,0,0,2423,3337,730,0,0,1031,267,961,743,343,0,148,0,0,0,0,683,609,467,0,0,0,1102,5099,0,22,0,812,2,3406,0,118,0,0,2355,0,4269,0,0,0,0,0,0,20,0,0,422,322,0,148,0,0,2813,0,0,0,0,0,0,663,0,1712,0,0,0,1759,133,203,1268,293,0,111,0,91,293,0,2268,0,0,0,0,4006,505,3500,1324,26,0,0,5070,0,0,0,316,0,2438,0,735,0,0,0,0,5,20,0,0,0,0,2153,696,325,2282,2313,78,0,0,0
SAMPLE_329,532,0,0,910,716,1161,0,409,2705,0,0,0,49,950,0,484,0,0,0,0,0,3757,56,0,0,0,0,2967,49,76,2282,3145,60,0,0,10,904,0,0,0,0,3299,121,0,0,0,2108,670,0,3,2185,0,3309,397,5122,0,457,8,475,0,0,0,1442,0,0,770,0,0,0,0,749,0,3931,271,0,251,0,0,151,201,1947,0,0,0,0,19,1143,4141,553,0,1213,2475,2667,3965,0,0,0,0,0,0,0,0,0,0,0,15,175,319,0,0,0,978,0,0,0,1488,0,0,0,1868
SAMPLE_330,0,63,0,0,1502,396,221,3236,0,1690,1021,58,1531,0,0,1252,2395,0,0,0,0,1398,0,0,46,0,0,1568,0,0,0,819,0,0,0,0,0,0,42,0,0,0,328,0,0,0,1704,246,0,39,0,1210,5227,0,0,84,0,109,1000,0,0,0,0,0,0,1345,0,267,0,2766,0,0,0,54,0,271,0,961,144,17,22,0,54,1760,4,0,441,606,2572,27,219,527,0,3340,30,1045,0,0,1569,0,0,0,44,0,0,74,0,0,0,0,0,2732,3036,0,0,815,931,0,0,3044
SAMPLE_331,0,0,0,0,948,3410,0,399,2662,1384,0,0,0,912,0,477,883,0,0,35,0,834,470,0,0,0,160,2283,0,1060,0,475,0,0,0,0,0,0,0,0,484,0,94,0,0,0,2012,0,0,208,209,551,0,0,0,0,0,0,259,0,0,0,47,815,186,216,452,0,0,113,0,572,732,593,0,4691,0,77,174,0,1345,0,0,1228,0,2650,192,556,0,0,135,135,0,0,0,0,0,0,0,0,741,0,0,0,0,106,0,39,0,0,386,773,0,391,0,0,0,111,0,1688
SAMPLE_332,0,0,0,0,1297,0,14,0,1668,0,0,993,0,0,0,239,0,0,0,0,62,0,0,0,0,0,185,2856,0,10,0,1310,63,0,0,32,0,0,0,0,1830,44,244,377,337,0,1710,208,568,0,1927,5087,1590,12,0,0,517,1918,2307,0,4641,1397,0,896,0,103,129,770,0,3310,4,0,0,21,39,3739,0,0,159,0,1255,0,0,592,0,0,0,240,1078,0,2218,0,0,2069,0,25,0,0,0,0,0,1033,458,916,0,61,0,0,0,1148,5590,1646,1096,23,64,718,50,997,0,0
SAMPLE_333,0,0,0,0,995,32,68,1358,0,0,0,0,0,807,0,479,56,0,0,627,0,1043,0,57,0,0,82,2140,0,26,0,0,0,0,0,2830,0,0,0,0,832,0,0,1373,0,0,0,0,79,42,3114,508,2362,802,0,5,0,700,933,752,0,0,0,0,184,652,94,0,0,0,249,851,677,32,0,1268,0,0,78,0,0,0,0,0,0,45,467,239,2983,0,0,1,3883,1352,0,0,0,0,53,0,0,0,45,1235,0,0,1560,204,0,0,75,0,0,33,110,0,1063,869,0,0
SAMPLE_334,0,0,0,0,0,449,272,0,44,0,0,0,0,0,0,917,0,16,0,582,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,178,9,1396,0,0,0,84,1309,1403,0,289,0,747,0,4955,3931,1067,1023,326,0,0,0,1559,498,0,414,0,23,78,596,223,5,0,2408,856,31,196,246,0,526,0,96,105,343,0,0,2963,320,0,1204,903,2692,1629,0,51,0,10099,271,0,22,0,0,556,0,0,0,245,0,4,57,0,201,0,0,8509,217,276,0,40,183,942,0,0,2728
SAMPLE_335,0,0,0,0,104,613,0,15,0,0,750,328,0,571,0,336,0,24,0,287,0,2863,0,0,0,0,2884,0,166,0,4616,0,537,0,310,2130,955,0,927,0,0,0,9,0,0,772,91,4,0,0,3296,1883,1865,885,0,252,0,291,190,0,0,1978,0,0,632,739,12,0,0,0,114,224,2420,0,0,252,0,230,0,186,0,0,0,0,746,1607,690,3473,305,0,0,0,6334,537,2378,1242,1552,0,0,0,0,26,0,1059,36,0,0,0,0,0,2868,91,0,291,0,394,0,0,0,1452
SAMPLE_336,0,0,12,0,1686,0,0,419,3020,0,0,41,0,1751,0,121,0,0,0,173,0,1563,0,0,0,0,13,2486,0,26,1846,0,0,0,0,0,0,0,34,0,69,0,0,0,0,0,2063,20,0,0,3697,5151,0,9,2719,0,13,0,0,0,0,0,0,324,1346,0,0,0,0,14,418,486,903,12,0,25,0,51,3,0,829,0,2,5,23,2,364,56,0,0,3214,0,4543,1614,0,0,0,0,0,0,0,0,0,0,42,0,0,1206,0,0,4455,0,1717,1,0,0,0,0,0,0
SAMPLE_337,1944,0,0,0,1109,2224,0,291,0,0,0,0,2169,0,0,582,0,12,0,49,0,0,0,0,0,0,506,1717,1571,0,0,823,0,0,0,0,0,0,235,0,1846,1417,1440,0,972,535,1355,688,0,0,4025,842,0,227,0,0,422,0,0,0,75,0,0,395,386,0,135,15,0,2426,629,0,1440,366,0,1558,0,0,104,1450,135,0,234,2294,188,1828,858,1651,739,0,0,0,0,558,0,0,0,0,614,0,0,0,0,687,0,97,0,0,0,0,1599,443,3707,0,0,1785,0,620,0,0
SAMPLE_338,283,0,0,0,1448,0,174,190,0,548,10,0,2192,25,0,165,0,0,0,0,0,18,99,0,0,387,2512,3750,181,22,1132,4458,0,0,0,131,0,0,0,0,367,0,0,0,0,726,1012,11,54,0,55,0,3143,4,4055,166,0,0,2305,0,0,1226,0,0,0,0,0,831,0,4,507,877,975,0,0,55,0,0,601,0,0,0,0,0,185,0,0,74,3588,0,0,0,132,0,14,0,1760,0,0,0,0,0,0,1276,6,0,0,375,0,35,337,2716,0,302,0,49,0,845,0,194
